發生年度,發生月份,發生日期,發生時間,發生地點,發生縣市,發生區鄉,天候名稱,道路類別,事故位置子類別名稱,事故類型及型態子類別名稱,肇因研判子類別名稱,死亡人數,受傷人數,當事者車種,當事者屬-性-別名稱,當事者事故發生時年齡,是否使用3C產品
2023,8,20230811,17,屏東縣枋山鄉台26線 2公里600.0公尺處南側,屏東縣,枋山鄉,陰,省道,快車道,側撞,逆向行駛,1,0,小客車(含客、貨兩用),男,70,未使用
2023,8,20230811,17,屏東縣枋山鄉台26線 2公里600.0公尺處南側,屏東縣,枋山鄉,陰,省道,快車道,側撞,逆向行駛,1,0,小客車(含客、貨兩用),男,28,未使用
2023,8,20230811,19,高雄市美濃區中正路2段426-12號前0.0公尺,高雄市,美濃區,晴,市區道路,一般車道(未劃分快慢車道),追撞,恍神、緊張、心不在焉分心駕駛,1,1,機車,男,34,未使用
2023,8,20230811,19,高雄市美濃區中正路2段426-12號前0.0公尺,高雄市,美濃區,晴,市區道路,一般車道(未劃分快慢車道),追撞,恍神、緊張、心不在焉分心駕駛,1,1,慢車,男,84,未使用
2023,8,20230811,20,臺東縣蘭嶼鄉東80線31公里往北52公尺處,臺東縣,蘭嶼鄉,晴,村里道路,一般車道(未劃分快慢車道),撞護欄(樁),酒醉(後)駕駛,1,0,機車,男,45,未使用
2023,8,20230811,20,臺東縣蘭嶼鄉東80線31公里往北52公尺處,臺東縣,蘭嶼鄉,晴,村里道路,一般車道(未劃分快慢車道),撞護欄(樁),酒醉(後)駕駛,1,0,不明,無或物(動物、堆置物),-1,不明
2023,8,20230812,8,臺東縣臺東市臨海路3段口 / 臺東縣臺東市中華路4段口,臺東縣,臺東市,晴,市區道路,交叉路口內,路口交岔撞,闖紅燈直行,1,1,機車,男,60,未使用
2023,8,20230812,8,臺東縣臺東市臨海路3段口 / 臺東縣臺東市中華路4段口,臺東縣,臺東市,晴,市區道路,交叉路口內,路口交岔撞,闖紅燈直行,1,1,機車,男,81,未使用
2023,8,20230812,12,苗栗縣頭份市124丙線2.5公里處(往東),苗栗縣,頭份市,晴,縣道,路肩、路緣,撞電桿,其他不當駕車行為,1,0,機車,男,44,未使用
2023,8,20230812,12,苗栗縣頭份市124丙線2.5公里處(往東),苗栗縣,頭份市,晴,縣道,路肩、路緣,撞電桿,其他不當駕車行為,1,0,不明,無或物(動物、堆置物),-1,不明
2023,8,20230812,17,臺中市北屯區仁美里昌平東六路 / 臺中市北屯區仁美里昌平五街,臺中市,北屯區,晴,市區道路,交叉路口內,路口交岔撞,無號誌路口，支線道未讓幹線道先行,1,2,機車,男,22,未使用
2023,8,20230812,17,臺中市北屯區仁美里昌平東六路 / 臺中市北屯區仁美里昌平五街,臺中市,北屯區,晴,市區道路,交叉路口內,路口交岔撞,無號誌路口，支線道未讓幹線道先行,1,2,小客車(含客、貨兩用),男,40,未使用
2023,8,20230812,17,臺中市北屯區仁美里昌平東六路 / 臺中市北屯區仁美里昌平五街,臺中市,北屯區,晴,市區道路,交叉路口內,路口交岔撞,無號誌路口，支線道未讓幹線道先行,1,2,大貨車,男,29,未使用
2023,8,20230812,17,桃園市新屋區快速路七段口 / 桃園市新屋區快速路七段,桃園市,新屋區,晴,市區道路,交叉路口內,側撞,右轉彎未依規定,1,0,大貨車,男,32,未使用
2023,8,20230812,17,桃園市新屋區快速路七段口 / 桃園市新屋區快速路七段,桃園市,新屋區,晴,市區道路,交叉路口內,側撞,右轉彎未依規定,1,0,機車,男,19,未使用
2023,8,20230812,19,彰化縣芬園鄉大彰路5段35號,彰化縣,芬園鄉,晴,村里道路,一般車道(未劃分快慢車道),路上翻車、摔倒,未依規定減速,1,0,機車,男,25,未使用
2023,8,20230812,19,彰化縣芬園鄉大彰路5段35號,彰化縣,芬園鄉,晴,村里道路,一般車道(未劃分快慢車道),路上翻車、摔倒,未依規定減速,1,0,不明,無或物(動物、堆置物),-1,不明
2023,8,20230813,9,彰化縣芬園鄉溪頭村彰南路1段189號前0.0公尺附近,彰化縣,芬園鄉,雨,村里道路,交叉口附近,其他,起步時未注意安全,1,0,小客車(含客、貨兩用),男,53,不明
2023,8,20230813,9,彰化縣芬園鄉溪頭村彰南路1段189號前0.0公尺附近,彰化縣,芬園鄉,雨,村里道路,交叉口附近,其他,起步時未注意安全,1,0,機車,男,70,未使用
2023,8,20230813,21,桃園市平鎮區中豐路口 / 桃園市平鎮區延平路一段口,桃園市,平鎮區,晴,市區道路,交叉路口內,路口交岔撞,因光線、視線遮蔽致生事故,1,0,小客車(含客、貨兩用),女,56,未使用
2023,8,20230813,21,桃園市平鎮區中豐路口 / 桃園市平鎮區延平路一段口,桃園市,平鎮區,晴,市區道路,交叉路口內,路口交岔撞,因光線、視線遮蔽致生事故,1,0,機車,女,69,未使用
2023,8,20230814,9,雲林縣口湖鄉湖口村雲147線(電桿湖口10前),雲林縣,口湖鄉,晴,村里道路,一般車道(未劃分快慢車道),側撞,起步時未注意安全,1,0,小客車(含客、貨兩用),男,24,未使用
2023,8,20230814,9,雲林縣口湖鄉湖口村雲147線(電桿湖口10前),雲林縣,口湖鄉,晴,村里道路,一般車道(未劃分快慢車道),側撞,起步時未注意安全,1,0,機車,男,57,未使用
2023,8,20230814,12,新北市鶯歌區中正二路106號前0.0公尺,新北市,鶯歌區,晴,市區道路,一般車道(未劃分快慢車道),對向擦撞,違反其他標誌(線)禁制,1,0,大客車,男,45,未使用
2023,8,20230814,12,新北市鶯歌區中正二路106號前0.0公尺,新北市,鶯歌區,晴,市區道路,一般車道(未劃分快慢車道),對向擦撞,違反其他標誌(線)禁制,1,0,機車,男,27,未使用
2023,8,20230815,18,桃園市龍潭區中原路一段口 / 桃園市龍潭區楊銅路一段口,桃園市,龍潭區,晴,市區道路,交叉路口內,側撞,有號誌路口，轉彎車未讓直行車先行,1,0,小客車(含客、貨兩用),男,46,未使用
2023,8,20230815,18,桃園市龍潭區中原路一段口 / 桃園市龍潭區楊銅路一段口,桃園市,龍潭區,晴,市區道路,交叉路口內,側撞,有號誌路口，轉彎車未讓直行車先行,1,0,機車,男,47,未使用
2023,8,20230815,21,臺北市萬華區忠孝橋前0.0公尺,臺北市,萬華區,晴,市區道路,一般車道(未劃分快慢車道),其他,恍神、緊張、心不在焉分心駕駛,1,0,機車,男,22,未使用
2023,8,20230815,21,臺北市萬華區忠孝橋前0.0公尺,臺北市,萬華區,晴,市區道路,一般車道(未劃分快慢車道),其他,恍神、緊張、心不在焉分心駕駛,1,0,不明,無或物(動物、堆置物),0,不明
2023,8,20230816,2,苗栗縣竹南鎮台一己線與全天路路口,苗栗縣,竹南鎮,陰,省道,交叉路口內,路口交岔撞,闖紅燈直行,1,2,小客車(含客、貨兩用),男,36,未使用
2023,8,20230816,2,苗栗縣竹南鎮台一己線與全天路路口,苗栗縣,竹南鎮,陰,省道,交叉路口內,路口交岔撞,闖紅燈直行,1,2,機車,男,19,未使用
2023,8,20230816,2,苗栗縣竹南鎮台一己線與全天路路口,苗栗縣,竹南鎮,陰,省道,交叉路口內,路口交岔撞,闖紅燈直行,1,2,不明,無或物(動物、堆置物),-1,不明
2023,8,20230816,2,苗栗縣竹南鎮台一己線與全天路路口,苗栗縣,竹南鎮,陰,省道,交叉路口內,路口交岔撞,闖紅燈直行,1,2,不明,無或物(動物、堆置物),-1,不明
2023,8,20230816,2,苗栗縣竹南鎮台一己線與全天路路口,苗栗縣,竹南鎮,陰,省道,交叉路口內,路口交岔撞,闖紅燈直行,1,2,人,男,18,非駕駛人
2023,8,20230816,12,基隆市七堵區長安街18號前0.0公尺,基隆市,七堵區,雨,市區道路,一般車道(未劃分快慢車道),其他,未保持行車安全距離,1,0,機車,男,81,未使用
2023,8,20230816,12,基隆市七堵區長安街18號前0.0公尺,基隆市,七堵區,雨,市區道路,一般車道(未劃分快慢車道),其他,未保持行車安全距離,1,0,小客車(含客、貨兩用),男,51,未使用
2023,8,20230816,12,基隆市七堵區長安街18號前0.0公尺,基隆市,七堵區,雨,市區道路,一般車道(未劃分快慢車道),其他,未保持行車安全距離,1,0,大客車,男,59,未使用
2023,8,20230816,19,嘉義縣六腳鄉蘇厝村縣道145線與水防道路口,嘉義縣,六腳鄉,陰,縣道,交叉路口內,路口交岔撞,闖紅燈直行,1,0,慢車,男,66,未使用
2023,8,20230816,19,嘉義縣六腳鄉蘇厝村縣道145線與水防道路口,嘉義縣,六腳鄉,陰,縣道,交叉路口內,路口交岔撞,闖紅燈直行,1,0,小貨車(含客、貨兩用),男,29,未使用
2023,8,20230817,6,新北市新莊區中正路 / 新北市新莊區中環路1段,新北市,新莊區,晴,市區道路,交叉路口內,其他,違反其他標誌(線)禁制,1,0,機車,女,27,不明
2023,8,20230817,6,新北市新莊區中正路 / 新北市新莊區中環路1段,新北市,新莊區,晴,市區道路,交叉路口內,其他,違反其他標誌(線)禁制,1,0,機車,男,49,未使用
2023,8,20230817,6,新北市新莊區中正路 / 新北市新莊區中環路1段,新北市,新莊區,晴,市區道路,交叉路口內,其他,違反其他標誌(線)禁制,1,0,大客車,男,52,未使用
2023,8,20230817,9,桃園市桃園區三民路二段69號前0.0公尺,桃園市,桃園區,晴,市區道路,一般車道(未劃分快慢車道),同向擦撞,變換車道不當,1,0,機車,男,57,不明
2023,8,20230817,9,桃園市桃園區三民路二段69號前0.0公尺,桃園市,桃園區,晴,市區道路,一般車道(未劃分快慢車道),同向擦撞,變換車道不當,1,0,小客車(含客、貨兩用),男,60,不明
2023,8,20230817,9,桃園市桃園區三民路二段69號前0.0公尺,桃園市,桃園區,晴,市區道路,一般車道(未劃分快慢車道),同向擦撞,變換車道不當,1,0,小貨車(含客、貨兩用),男,48,不明
2023,8,20230817,11,新竹市北區林森路305號,新竹市,北區,晴,市區道路,一般車道(未劃分快慢車道),追撞,恍神、緊張、心不在焉分心駕駛,1,0,小客車(含客、貨兩用),男,27,不明
2023,8,20230817,11,新竹市北區林森路305號,新竹市,北區,晴,市區道路,一般車道(未劃分快慢車道),追撞,恍神、緊張、心不在焉分心駕駛,1,0,機車,男,56,不明
2023,8,20230817,11,新竹市北區林森路305號,新竹市,北區,晴,市區道路,一般車道(未劃分快慢車道),追撞,恍神、緊張、心不在焉分心駕駛,1,0,大貨車,男,61,不明
2023,8,20230818,1,臺中市西區公正里向上路一段 / 臺中市西區公正里東興路三段,臺中市,西區,陰,市區道路,交叉路口內,路口交岔撞,其他未依規定讓車,1,1,機車,女,23,未使用
2023,8,20230818,1,臺中市西區公正里向上路一段 / 臺中市西區公正里東興路三段,臺中市,西區,陰,市區道路,交叉路口內,路口交岔撞,其他未依規定讓車,1,1,小客車(含客、貨兩用),男,52,未使用
2023,8,20230818,14,花蓮縣吉安鄉太昌路口 / 花蓮縣吉安鄉明義四街口,花蓮縣,吉安鄉,晴,村里道路,交叉路口內,路口交岔撞,無號誌路口，支線道未讓幹線道先行,1,0,機車,男,58,未使用
2023,8,20230818,14,花蓮縣吉安鄉太昌路口 / 花蓮縣吉安鄉明義四街口,花蓮縣,吉安鄉,晴,村里道路,交叉路口內,路口交岔撞,無號誌路口，支線道未讓幹線道先行,1,0,小客車(含客、貨兩用),女,32,未使用
2023,8,20230818,20,嘉義縣大林鎮義和里三塊厝2號(溝背派出所前),嘉義縣,大林鎮,晴,鄉道,交叉口附近,撞橋樑(橋墩),未依規定減速,1,0,機車,男,66,未使用
2023,8,20230818,20,嘉義縣大林鎮義和里三塊厝2號(溝背派出所前),嘉義縣,大林鎮,晴,鄉道,交叉口附近,撞橋樑(橋墩),未依規定減速,1,0,不明,無或物(動物、堆置物),-1,不明
2023,8,20230818,22,宜蘭縣冬山鄉三星路1段220號前0.0公尺附近,宜蘭縣,冬山鄉,晴,省道,快車道,對撞,逆向行駛,1,1,機車,男,69,未使用
2023,8,20230818,22,宜蘭縣冬山鄉三星路1段220號前0.0公尺附近,宜蘭縣,冬山鄉,晴,省道,快車道,對撞,逆向行駛,1,1,小客車(含客、貨兩用),女,35,未使用
2023,8,20230819,8,苗栗縣苗栗市中正路、為公路路口,苗栗縣,苗栗市,晴,市區道路,交叉路口內,側撞,逆向行駛,1,1,小客車(含客、貨兩用),男,74,未使用
2023,8,20230819,8,苗栗縣苗栗市中正路、為公路路口,苗栗縣,苗栗市,晴,市區道路,交叉路口內,側撞,逆向行駛,1,1,機車,男,41,未使用
2023,8,20230819,8,苗栗縣苗栗市中正路、為公路路口,苗栗縣,苗栗市,晴,市區道路,交叉路口內,側撞,逆向行駛,1,1,小貨車(含客、貨兩用),男,66,未使用
2023,8,20230819,9,新北市中和區民德路 / 新北市中和區壽德街,新北市,中和區,晴,市區道路,行人穿越道,穿越道路中,車輛未依規定暫停讓行人先行,1,0,大客車,女,53,不明
2023,8,20230819,9,新北市中和區民德路 / 新北市中和區壽德街,新北市,中和區,晴,市區道路,行人穿越道,穿越道路中,車輛未依規定暫停讓行人先行,1,0,人,男,82,非駕駛人
2023,8,20230819,9,宜蘭縣宜蘭市縣政北路口 / 宜蘭縣宜蘭市凱旋路口,宜蘭縣,宜蘭市,晴,市區道路,交叉路口內,路口交岔撞,闖紅燈直行,1,1,機車,男,32,未使用
2023,8,20230819,9,宜蘭縣宜蘭市縣政北路口 / 宜蘭縣宜蘭市凱旋路口,宜蘭縣,宜蘭市,晴,市區道路,交叉路口內,路口交岔撞,闖紅燈直行,1,1,特種車,男,23,未使用
2023,8,20230819,13,臺中市北屯區新平里敦化路二段 / 臺中市北屯區新平里經貿東路,臺中市,北屯區,晴,市區道路,交叉路口內,路口交岔撞,闖紅燈直行,1,0,小客車(含客、貨兩用),男,69,未使用
2023,8,20230819,13,臺中市北屯區新平里敦化路二段 / 臺中市北屯區新平里經貿東路,臺中市,北屯區,晴,市區道路,交叉路口內,路口交岔撞,闖紅燈直行,1,0,機車,女,54,未使用
2023,8,20230819,17,屏東縣車城鄉福安村中山路2之1號前,屏東縣,車城鄉,陰,省道,快車道,同向擦撞,違反禁止變換車道標線,1,0,慢車,男,75,未使用
2023,8,20230819,17,屏東縣車城鄉福安村中山路2之1號前,屏東縣,車城鄉,陰,省道,快車道,同向擦撞,違反禁止變換車道標線,1,0,小客車(含客、貨兩用),男,31,未使用
2023,8,20230819,18,雲林縣崙背鄉豐榮村產業道路221615路燈處,雲林縣,崙背鄉,晴,村里道路,一般車道(未劃分快慢車道),衝出路外,其他不當駕車行為,1,0,機車,男,55,不明
2023,8,20230819,18,雲林縣崙背鄉豐榮村產業道路221615路燈處,雲林縣,崙背鄉,晴,村里道路,一般車道(未劃分快慢車道),衝出路外,其他不當駕車行為,1,0,不明,無或物(動物、堆置物),-1,不明
2023,8,20230821,4,彰化縣員林市新生里莒光路口 / 彰化縣員林市新生里新生路口,彰化縣,員林市,晴,市區道路,交叉路口內,路口交岔撞,其他未依規定讓車,1,1,機車,男,72,未使用
2023,8,20230821,4,彰化縣員林市新生里莒光路口 / 彰化縣員林市新生里新生路口,彰化縣,員林市,晴,市區道路,交叉路口內,路口交岔撞,其他未依規定讓車,1,1,機車,男,21,未使用
2023,8,20230822,7,桃園市蘆竹區文新街376巷56號前0.0公尺,桃園市,蘆竹區,晴,鄉道,一般車道(未劃分快慢車道),倒車撞,倒車未依規定,1,1,小貨車(含客、貨兩用),男,59,未使用
2023,8,20230822,7,桃園市蘆竹區文新街376巷56號前0.0公尺,桃園市,蘆竹區,晴,鄉道,一般車道(未劃分快慢車道),倒車撞,倒車未依規定,1,1,機車,男,50,未使用
2023,8,20230822,7,桃園市蘆竹區文新街376巷56號前0.0公尺,桃園市,蘆竹區,晴,鄉道,一般車道(未劃分快慢車道),倒車撞,倒車未依規定,1,1,人,女,41,非駕駛人
2023,8,20230822,9,雲林縣斗六市雲科路三段口 / 雲林縣斗六市西平路口,雲林縣,斗六市,晴,市區道路,交叉路口內,路口交岔撞,闖紅燈直行,1,0,機車,女,74,未使用
2023,8,20230822,9,雲林縣斗六市雲科路三段口 / 雲林縣斗六市西平路口,雲林縣,斗六市,晴,市區道路,交叉路口內,路口交岔撞,闖紅燈直行,1,0,小客車(含客、貨兩用),男,51,未使用
2023,8,20230822,15,嘉義縣朴子市永和里應菜埔856號前,嘉義縣,朴子市,晴,縣道,一般車道(未劃分快慢車道),衝出路外,打瞌睡或疲勞駕駛(包括連續駕車8小時),1,0,機車,男,64,未使用
2023,8,20230822,15,嘉義縣朴子市永和里應菜埔856號前,嘉義縣,朴子市,晴,縣道,一般車道(未劃分快慢車道),衝出路外,打瞌睡或疲勞駕駛(包括連續駕車8小時),1,0,不明,無或物(動物、堆置物),-1,不明
2023,8,20230822,15,嘉義縣朴子市永和里應菜埔856號前,嘉義縣,朴子市,晴,縣道,一般車道(未劃分快慢車道),衝出路外,打瞌睡或疲勞駕駛(包括連續駕車8小時),1,0,不明,無或物(動物、堆置物),-1,不明
2023,8,20230822,15,臺中市東區東信里環中東路四段前0.0公尺,臺中市,東區,晴,市區道路,一般車道(未劃分快慢車道),其他,未依標誌或標線穿越道路,1,0,人,女,89,非駕駛人
2023,8,20230822,15,臺中市東區東信里環中東路四段前0.0公尺,臺中市,東區,晴,市區道路,一般車道(未劃分快慢車道),其他,未依標誌或標線穿越道路,1,0,小客車(含客、貨兩用),男,32,不明
2023,8,20230823,7,臺南市安平區府平路口 / 臺南市安平區健康三街口,臺南市,安平區,晴,市區道路,交叉路口內,對向通行中,酒醉(後)駕駛,1,1,小客車(含客、貨兩用),女,21,未使用
2023,8,20230823,7,臺南市安平區府平路口 / 臺南市安平區健康三街口,臺南市,安平區,晴,市區道路,交叉路口內,對向通行中,酒醉(後)駕駛,1,1,人,女,57,非駕駛人
